"co_ocupacao","ds_ocupacao","co_cbo","tp_escolaridade","st_restricao_idade"
311,"OFICIAL SUPERIOR DE MAQUINAS DA MARINHA MERCANTE","215205","5","18"
312,"PRIMEIRO OFICIAL DE MAQUINAS DA MARINHA MERCANTE","215210","4","18"
314,"SUPERINTENDENTE TECNICO NO TRANSPORTE AQUAVIARIO","215220","4","18"
315,"PILOTO DE AERONAVES","215305","4","18"
316,"PILOTO DE ENSAIOS EM VOO","215310","4","18"
317,"INSTRUTOR DE VOO","215315","4","18"
318,"BIOLOGO","221105","5","18"
319,"ENGENHEIRO AGRICOLA","222105","5","18"
320,"ENGENHEIRO AGRONOMO","222110","5","18"
321,"ENGENHEIRO DE PESCA","222115","5","18"
322,"ENGENHEIRO FLORESTAL","222120","5","18"
323,"MEDICO ACUPUNTURISTA","223101","5","18"
324,"MEDICO ALERGISTA E IMUNOLOGISTA","223102","5","18"
325,"MEDICO ANATOMOPATOLOGISTA","223103","5","18"
326,"MEDICO ANESTESIOLOGISTA","223104","5","18"
327,"MEDICO ANGIOLOGISTA","223105","5","18"
328,"MEDICO CARDIOLOGISTA","223106","5","18"
329,"MEDICO CIRURGIAO CARDIOVASCULAR","223107","5","18"
330,"MEDICO CIRURGIAO DE CABECA E PESCOCO","223108","5","18"
331,"MEDICO CIRURGIAO DO APARELHO DIGESTIVO","223109","5","18"
332,"MEDICO CIRURGIAO GERAL","223110","5","18"
333,"MEDICO CIRURGIAO PEDIATRICO","223111","5","18"
334,"MEDICO CIRURGIAO PLASTICO","223112","5","18"
335,"MEDICO CIRURGIAO TORACICO","223113","5","18"
336,"MEDICO CITOPATOLOGISTA","223114","5","18"
337,"MEDICO CLINICO","223115","5","18"
338,"MEDICO DE SAUDE DA FAMILIA","223116","5","18"
339,"MEDICO DERMATOLOGISTA","223117","5","18"
340,"MEDICO DO TRABALHO","223118","5","18"
341,"MEDICO EM ELETROENCEFALOGRAFIA","223119","5","18"
342,"MEDICO EM ENDOSCOPIA","223120","5","18"
344,"MEDICO EM MEDICINA INTENSIVA","223122","5","18"
345,"MEDICO EM MEDICINA NUCLEAR","223123","5","18"
346,"MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM","223124","5","18"
347,"MEDICO ENDOCRINOLOGISTA E METABOLOGISTA","223125","5","18"
348,"MEDICO FISIATRA","223126","5","18"
349,"MEDICO FONIATRA","223127","5","18"
350,"MEDICO GASTROENTEROLOGISTA","223128","5","18"
351,"MEDICO GENERALISTA","223129","5","18"
352,"MEDICO GENETICISTA","223130","5","18"
353,"MEDICO GERIATRA","223131","5","18"
354,"MEDICO GINECOLOGISTA E OBSTETRA","223132","5","18"
355,"MEDICO HEMATOLOGISTA","223133","5","18"
356,"MEDICO HEMOTERAPEUTA","223134","5","18"
357,"MEDICO HOMEOPATA","223135","5","18"
358,"MEDICO INFECTOLOGISTA","223136","5","18"
359,"MEDICO LEGISTA","223137","5","18"
360,"MEDICO MASTOLOGISTA","223138","5","18"
361,"MEDICO NEFROLOGISTA","223139","5","18"
362,"MEDICO NEUROCIRURGIAO","223140","5","18"
363,"MEDICO NEUROFISIOLOGISTA","223141","5","18"
364,"MEDICO NEUROLOGISTA","223142","5","18"
365,"MEDICO NUTROLOGISTA","223143","5","18"
367,"MEDICO ONCOLOGISTA","223145","5","18"
368,"MEDICO ORTOPEDISTA E TRAUMATOLOGISTA","223146","5","18"
369,"MEDICO OTORRINOLARINGOLOGISTA","223147","5","18"
370,"MEDICO PATOLOGISTA CLINICO","223148","5","18"
371,"MEDICO PEDIATRA","223149","5","18"
372,"MEDICO PERITO","223150","5","18"
373,"MEDICO PNEUMOLOGISTA","223151","5","18"
374,"MEDICO PROCTOLOGISTA","223152","5","18"
375,"MEDICO PSIQUIATRA","223153","5","18"
376,"MEDICO RADIOTERAPEUTA","223154","5","18"
377,"MEDICO REUMATOLOGISTA","223155","5","18"
378,"MEDICO SANITARISTA","223156","5","18"
379,"MEDICO UROLOGISTA","223157","5","18"
380,"CIRURGIAO DENTISTA - AUDITOR","223204","5","18"
381,"CIRURGIAO DENTISTA - CLINICO GERAL","223208","5","18"
383,"CIRURGIAO DENTISTA - EPIDEMIOLOGISTA","223216","5","18"
384,"CIRURGIAO DENTISTA - ESTOMATOLOGISTA","223220","5","18"
385,"CIRURGIAO DENTISTA - IMPLANTODONTISTA","223224","5","18"
386,"CIRURGIAO DENTISTA - ODONTOGERIATRA","223228","5","18"
387,"CIRURGIAO DENTISTA - ODONTOLOGISTA LEGAL","223232","5","18"
388,"CIRURGIAO DENTISTA - ODONTOPEDIATRA","223236","5","18"
389,"CIRURGIAO DENTISTA - ORTOPEDISTA E ORTODONTISTA","223240","5","18"
390,"CIRURGIAO DENTISTA - PATOLOGISTA BUCAL","223244","5","18"
393,"CIRURGIAO DENTISTA - PROTESISTA","223256","5","18"
394,"CIRURGIAO DENTISTA - RADIOLOGISTA","223260","5","18"
395,"CIRURGIAO DENTISTA - REABILITADOR ORAL","223264","5","18"
396,"CIRURGIAO DENTISTA - TRAUMATOLOGISTA BUCOMAXILOFACIAL","223268","5","18"
397,"CIRURGIAO DENTISTA DE SAUDE COLETIVA","223272","5","18"
398,"MEDICO VETERINARIO","223305","5","18"
399,"ZOOTECNISTA","223310","5","18"
400,"FARMACEUTICO","223405","5","18"
401,"FARMACEUTICO BIOQUIMICO","223410","5","18"
402,"ENFERMEIRO","223505","5","18"
403,"ENFERMEIRO AUDITOR","223510","5","18"
404,"ENFERMEIRO DE BORDO","223515","5","18"
405,"ENFERMEIRO DE CENTRO CIRURGICO","223520","5","18"
406,"ENFERMEIRO DE TERAPIA INTENSIVA","223525","5","18"
407,"ENFERMEIRO DO TRABALHO","223530","5","18"
408,"ENFERMEIRO NEFROLOGISTA","223535","5","18"
409,"ENFERMEIRO NEONATOLOGISTA","223540","5","18"
410,"ENFERMEIRO OBSTETRICO","223545","5","18"
411,"ENFERMEIRO PSIQUIATRICO","223550","5","18"
412,"ENFERMEIRO PUERICULTOR E PEDIATRICO","223555","5","18"
413,"ENFERMEIRO SANITARISTA","223560","5","18"
414,"FISIOTERAPEUTA","223605","5","18"
415,"FONOAUDIOLOGO","223610","5","18"
416,"ORTOPTISTA","223615","5","18"
417,"TERAPEUTA OCUPACIONAL","223620","5","18"
418,"DIETISTA","223705","5","18"
419,"NUTRICIONISTA","223710","5","18"
420,"AVALIADOR FISICO","224105","5","18"
421,"LUDOMOTRICISTA","224110","5","18"
422,"PREPARADOR DE ATLETA","224115","4","18"
423,"PREPARADOR FISICO","224120","5","18"
424,"TECNICO DE DESPORTO INDIVIDUAL E COLETIVO (EXCETO FUTEBOL)","224125","4","18"
425,"TECNICO DE LABORATORIO E FISCALIZACAO DESPORTIVA","224130","4","18"
847,"ACUPUNTURISTA","322105","4","14"
426,"TREINADOR PROFISSIONAL DE FUTEBOL","224135","4","18"
427,"PROFESSOR DE NIVEL SUPERIOR NA EDUCACAO INFANTIL (QUATRO A SEIS ANOS)","231105","5","18"
429,"PROFESSOR DA EDUCACAO DE JOVENS E ADULTOS DO ENSINO FUNDAMENTAL (PRIMEIRA A QUARTA SERIE)","231205","4","18"
430,"PROFESSOR DE NIVEL SUPERIOR DO ENSINO FUNDAMENTAL (PRIMEIRA A QUARTA SERIE)","231210","4","18"
431,"PROFESSOR DE CIENCIAS EXATAS E NATURAIS DO ENSINO FUNDAMENTAL","231305","4","18"
432,"PROFESSOR DE EDUCACAO ARTISTICA DO ENSINO FUNDAMENTAL","231310","4","18"
433,"PROFESSOR DE EDUCACAO FISICA DO ENSINO FUNDAMENTAL","231315","4","18"
434,"PROFESSOR DE GEOGRAFIA DO ENSINO FUNDAMENTAL","231320","4","18"
435,"PROFESSOR DE HISTORIA DO ENSINO FUNDAMENTAL","231325","4","18"
436,"PROFESSOR DE LINGUA ESTRANGEIRA MODERNA DO ENSINO FUNDAMENTAL","231330","4","18"
437,"PROFESSOR DE LINGUA PORTUGUESA DO ENSINO FUNDAMENTAL","231335","4","18"
438,"PROFESSOR DE MATEMATICA DO ENSINO FUNDAMENTAL","231340","4","18"
439,"PROFESSOR DE ARTES NO ENSINO MEDIO","232105","4","18"
440,"PROFESSOR DE BIOLOGIA NO ENSINO MEDIO","232110","4","18"
441,"PROFESSOR DE DISCIPLINAS PEDAGOGICAS NO ENSINO MEDIO","232115","4","18"
442,"PROFESSOR DE EDUCACAO FISICA NO ENSINO MEDIO","232120","4","18"
443,"PROFESSOR DE FILOSOFIA NO ENSINO MEDIO","232125","4","18"
444,"PROFESSOR DE FISICA NO ENSINO MEDIO","232130","4","18"
445,"PROFESSOR DE GEOGRAFIA NO ENSINO MEDIO","232135","4","18"
446,"PROFESSOR DE HISTORIA NO ENSINO MEDIO","232140","4","18"
447,"PROFESSOR DE LINGUA E LITERATURA BRASILEIRA NO ENSINO MEDIO","232145","4","18"
449,"PROFESSOR DE MATEMATICA NO ENSINO MEDIO","232155","4","18"
450,"PROFESSOR DE PSICOLOGIA NO ENSINO MEDIO","232160","4","18"
451,"PROFESSOR DE QUIMICA NO ENSINO MEDIO","232165","4","18"
452,"PROFESSOR DE SOCIOLOGIA NO ENSINO MEDIO","232170","4","18"
453,"PROFESSOR DA AREA DE MEIO AMBIENTE","233105","4","18"
454,"PROFESSOR DE DESENHO TECNICO","233110","4","18"
455,"PROFESSOR DE TECNICAS AGRICOLAS","233115","4","18"
456,"PROFESSOR DE TECNICAS COMERCIAIS E SECRETARIAIS","233120","4","18"
457,"PROFESSOR DE TECNICAS DE ENFERMAGEM","233125","4","18"
458,"PROFESSOR DE TECNICAS INDUSTRIAIS","233130","4","18"
459,"PROFESSOR DE TECNOLOGIA E CALCULO TECNICO","233135","4","18"
460,"INSTRUTOR DE APRENDIZAGEM E TREINAMENTO AGROPECUARIO","233205","4","18"
461,"INSTRUTOR DE APRENDIZAGEM E TREINAMENTO INDUSTRIAL","233210","4","18"
462,"PROFESSOR DE APRENDIZAGEM E TREINAMENTO COMERCIAL","233215","4","18"
463,"PROFESSOR INSTRUTOR DE ENSINO E APRENDIZAGEM AGROFLORESTAL","233220","4","18"
464,"PROFESSOR INSTRUTOR DE ENSINO E APRENDIZAGEM EM SERVICOS","233225","4","18"
465,"PROFESSOR DE MATEMATICA APLICADA (NO ENSINO SUPERIOR)","234105","5","18"
466,"PROFESSOR DE MATEMATICA PURA (NO ENSINO SUPERIOR)","234110","5","18"
467,"PROFESSOR DE ESTATISTICA (NO ENSINO SUPERIOR)","234115","5","18"
468,"PROFESSOR DE COMPUTACAO (NO ENSINO SUPERIOR)","234120","5","18"
469,"PROFESSOR DE PESQUISA OPERACIONAL (NO ENSINO SUPERIOR)","234125","5","18"
470,"PROFESSOR DE FISICA (ENSINO SUPERIOR)","234205","5","18"
471,"PROFESSOR DE QUIMICA (ENSINO SUPERIOR)","234210","5","18"
472,"PROFESSOR DE ASTRONOMIA (ENSINO SUPERIOR)","234215","5","18"
473,"PROFESSOR DE ARQUITETURA","234305","5","18"
474,"PROFESSOR DE ENGENHARIA","234310","5","18"
475,"PROFESSOR DE GEOFISICA","234315","5","18"
476,"PROFESSOR DE GEOLOGIA","234320","5","18"
478,"PROFESSOR DE EDUCACAO FISICA NO ENSINO SUPERIOR","234410","5","18"
479,"PROFESSOR DE ENFERMAGEM DO ENSINO SUPERIOR","234415","5","18"
480,"PROFESSOR DE FARMACIA E BIOQUIMICA","234420","5","18"
481,"PROFESSOR DE FISIOTERAPIA","234425","5","18"
482,"PROFESSOR DE FONOAUDIOLOGIA","234430","5","18"
1723,"MONTADOR DE MAQUINAS DE MINAS E PEDREIRAS","725315","4","18"
484,"PROFESSOR DE MEDICINA VETERINARIA","234440","5","18"
485,"PROFESSOR DE NUTRICAO","234445","5","18"
486,"PROFESSOR DE ODONTOLOGIA","234450","5","18"
487,"PROFESSOR DE TERAPIA OCUPACIONAL","234455","5","18"
488,"PROFESSOR DE ZOOTECNIA DO ENSINO SUPERIOR","234460","5","18"
490,"PROFESSOR DE ENSINO SUPERIOR NA AREA DE ORIENTACAO EDUCACIONAL","234510","5","18"
491,"PROFESSOR DE ENSINO SUPERIOR NA AREA DE PESQUISA EDUCACIONAL","234515","5","18"
492,"PROFESSOR DE ENSINO SUPERIOR NA AREA DE PRATICA DE ENSINO","234520","5","18"
493,"PROFESSOR DE LINGUA ALEMA","234604","5","18"
494,"PROFESSOR DE LINGUA ITALIANA","234608","5","18"
495,"PROFESSOR DE LINGUA FRANCESA","234612","5","18"
496,"PROFESSOR DE LINGUA INGLESA","234616","5","18"
497,"PROFESSOR DE LINGUA ESPANHOLA","234620","5","18"
498,"PROFESSOR DE LINGUA PORTUGUESA","234624","5","18"
499,"PROFESSOR DE LITERATURA BRASILEIRA","234628","5","18"
500,"PROFESSOR DE LITERATURA PORTUGUESA","234632","5","18"
501,"PROFESSOR DE LITERATURA ALEMA","234636","5","18"
502,"PROFESSOR DE LITERATURA COMPARADA","234640","5","18"
503,"PROFESSOR DE LITERATURA ESPANHOLA","234644","5","18"
504,"PROFESSOR DE LITERATURA FRANCESA","234648","5","18"
505,"PROFESSOR DE LITERATURA INGLESA","234652","5","18"
506,"PROFESSOR DE LITERATURA ITALIANA","234656","5","18"
507,"PROFESSOR DE LITERATURA DE LINGUAS ESTRANGEIRAS MODERNAS","234660","5","18"
508,"PROFESSOR DE OUTRAS LINGUAS E LITERATURAS","234664","5","18"
509,"PROFESSOR DE LINGUAS ESTRANGEIRAS MODERNAS","234668","5","18"
510,"PROFESSOR DE LINGUISTICA E LINGUISTICA APLICADA","234672","5","18"
511,"PROFESSOR DE FILOLOGIA E CRITICA TEXTUAL","234676","5","18"
512,"PROFESSOR DE SEMIOTICA","234680","5","18"
513,"PROFESSOR DE TEORIA DA LITERATURA","234684","5","18"
514,"PROFESSOR DE ANTROPOLOGIA DO ENSINO SUPERIOR","234705","5","18"
515,"PROFESSOR DE ARQUIVOLOGIA DO ENSINO SUPERIOR","234710","5","18"
517,"PROFESSOR DE CIENCIA POLITICA DO ENSINO SUPERIOR","234720","5","18"
518,"PROFESSOR DE COMUNICACAO SOCIAL DO ENSINO SUPERIOR","234725","5","18"
519,"PROFESSOR DE DIREITO DO ENSINO SUPERIOR","234730","5","18"
520,"PROFESSOR DE FILOSOFIA DO ENSINO SUPERIOR","234735","5","18"
521,"PROFESSOR DE GEOGRAFIA DO ENSINO SUPERIOR","234740","5","18"
522,"PROFESSOR DE HISTORIA DO ENSINO SUPERIOR","234745","5","18"
523,"PROFESSOR DE JORNALISMO","234750","5","18"
524,"PROFESSOR DE MUSEOLOGIA DO ENSINO SUPERIOR","234755","5","18"
525,"PROFESSOR DE PSICOLOGIA DO ENSINO SUPERIOR","234760","5","18"
526,"PROFESSOR DE SERVICO SOCIAL DO ENSINO SUPERIOR","234765","5","18"
527,"PROFESSOR DE SOCIOLOGIA DO ENSINO SUPERIOR","234770","5","18"
528,"PROFESSOR DE ECONOMIA","234805","5","18"
529,"PROFESSOR DE ADMINISTRACAO","234810","5","18"
530,"PROFESSOR DE CONTABILIDADE","234815","5","18"
531,"PROFESSOR DE ARTES DO ESPETACULO NO ENSINO SUPERIOR","234905","5","18"
532,"PROFESSOR DE ARTES VISUAIS NO ENSINO SUPERIOR (ARTES PLASTICAS E MULTIMIDIA)","234910","5","18"
533,"PROFESSOR DE MUSICA NO ENSINO SUPERIOR","234915","5","18"
534,"PROFESSOR DE ALUNOS COM DEFICIENCIA AUDITIVA E SURDOS","239205","5","18"
535,"PROFESSOR DE ALUNOS COM DEFICIENCIA FISICA","239210","5","18"
536,"PROFESSOR DE ALUNOS COM DEFICIENCIA MENTAL","239215","5","18"
537,"PROFESSOR DE ALUNOS COM DEFICIENCIA MULTIPLA","239220","5","18"
538,"PROFESSOR DE ALUNOS COM DEFICIENCIA VISUAL","239225","5","18"
539,"COORDENADOR PEDAGOGICO","239405","5","18"
540,"ORIENTADOR EDUCACIONAL","239410","5","18"
541,"PEDAGOGO","239415","5","18"
428,"PROFESSOR DE NIVEL SUPERIOR NA EDUCACAO INFANTIL (ZERO A TRES ANOS)","231110","5","18"
544,"SUPERVISOR DE ENSINO","239430","5","18"
545,"ADVOGADO","241005","5","18"
546,"ADVOGADO DE EMPRESA","241010","5","18"
547,"ADVOGADO (DIREITO CIVIL)","241015","5","18"
548,"ADVOGADO (DIREITO PUBLICO)","241020","5","18"
549,"ADVOGADO (DIREITO PENAL)","241025","5","18"
550,"ADVOGADO (AREAS ESPECIAIS)","241030","5","18"
551,"ADVOGADO (DIREITO DO TRABALHO)","241035","5","18"
552,"CONSULTOR JURIDICO","241040","5","18"
553,"ADVOGADO DA UNIAO","241205","5","18"
554,"PROCURADOR AUTARQUICO","241210","5","18"
555,"PROCURADOR DA FAZENDA NACIONAL","241215","5","18"
556,"PROCURADOR DO ESTADO","241220","5","18"
557,"PROCURADOR DO MUNICIPIO","241225","5","18"
558,"PROCURADOR FEDERAL","241230","5","18"
559,"PROCURADOR FUNDACIONAL","241235","5","18"
560,"OFICIAL DE REGISTRO DE CONTRATOS MARITIMOS","241305","5","18"
561,"OFICIAL DO REGISTRO CIVIL DE PESSOAS JURIDICAS","241310","5","18"
562,"OFICIAL DO REGISTRO CIVIL DE PESSOAS NATURAIS","241315","5","18"
563,"OFICIAL DO REGISTRO DE DISTRIBUICOES","241320","5","18"
564,"OFICIAL DO REGISTRO DE IMOVEIS","241325","5","18"
565,"OFICIAL DO REGISTRO DE TITULOS E DOCUMENTOS","241330","5","18"
566,"TABELIAO DE NOTAS","241335","5","18"
567,"TABELIAO DE PROTESTOS","241340","5","18"
568,"PROCURADOR DA REPUBLICA","242205","5","18"
569,"PROCURADOR DE JUSTICA","242210","5","18"
571,"PROCURADOR DO TRABALHO","242220","5","18"
572,"PROCURADOR REGIONAL DA REPUBLICA","242225","5","18"
573,"PROCURADOR REGIONAL DO TRABALHO","242230","5","18"
574,"PROMOTOR DE JUSTICA","242235","5","18"
575,"SUBPROCURADOR DE JUSTICA MILITAR","242240","5","18"
576,"SUBPROCURADOR-GERAL DA REPUBLICA","242245","5","18"
577,"SUBPROCURADOR-GERAL DO TRABALHO","242250","5","18"
581,"ANTROPOLOGO","251105","5","18"
582,"ARQUEOLOGO","251110","5","18"
583,"CIENTISTA POLITICO","251115","5","18"
584,"SOCIOLOGO","251120","5","18"
585,"ECONOMISTA","251205","5","18"
586,"ECONOMISTA AGROINDUSTRIAL","251210","5","18"
587,"ECONOMISTA FINANCEIRO","251215","5","18"
588,"ECONOMISTA INDUSTRIAL","251220","5","18"
589,"ECONOMISTA DO SETOR PUBLICO","251225","5","18"
590,"ECONOMISTA AMBIENTAL","251230","5","18"
591,"ECONOMISTA REGIONAL E URBANO","251235","5","18"
592,"GEOGRAFO","251305","5","18"
593,"FILOSOFO","251405","5","18"
595,"PSICOLOGO CLINICO","251510","5","18"
596,"PSICOLOGO DO ESPORTE","251515","5","18"
597,"PSICOLOGO HOSPITALAR","251520","5","18"
598,"PSICOLOGO JURIDICO","251525","5","18"
599,"PSICOLOGO SOCIAL","251530","5","18"
600,"PSICOLOGO DO TRANSITO","251535","5","18"
601,"PSICOLOGO DO TRABALHO","251540","5","18"
602,"NEUROPSICOLOGO","251545","5","18"
603,"PSICANALISTA","251550","5","18"
604,"ASSISTENTE SOCIAL","251605","5","18"
605,"ECONOMISTA DOMESTICO","251610","5","18"
606,"ADMINISTRADOR","252105","5","18"
607,"AUDITOR (CONTADORES E AFINS)","252205","5","18"
608,"CONTADOR","252210","5","18"
609,"PERITO CONTABIL","252215","5","18"
610,"SECRETARIA EXECUTIVA","252305","5","18"
611,"SECRETARIO BILINGUE","252310","5","18"
612,"SECRETARIA TRILINGUE","252315","5","18"
614,"ADMINISTRADOR DE FUNDOS E CARTEIRAS DE INVESTIMENTO","252505","5","18"
615,"ANALISTA DE CAMBIO","252510","5","18"
616,"ANALISTA DE COBRANCA (INSTITUICOES FINANCEIRAS)","252515","5","18"
617,"ANALISTA DE CREDITO (INSTITUICOES FINANCEIRAS)","252525","5","18"
618,"ANALISTA DE CREDITO RURAL","252530","5","18"
619,"ANALISTA DE LEASING","252535","5","18"
620,"ANALISTA DE PRODUTOS BANCARIOS","252540","5","18"
621,"ANALISTA FINANCEIRO (INSTITUICOES FINANCEIRAS)","252545","5","18"
622,"RELACOES PUBLICAS","253105","5","18"
623,"REDATOR DE PUBLICIDADE","253110","5","18"
624,"AGENTE PUBLICITARIO","253115","5","18"
625,"ANALISTA DE NEGOCIOS","253120","5","18"
626,"ANALISTA DE PESQUISA DE MERCADO","253125","5","18"
628,"GERENTE DE CLIENTES ESPECIAIS (PRIVATE)","253210","5","18"
629,"GERENTE DE CONTAS - PESSOA FISICA E JURIDICA","253215","5","18"
848,"PODOLOGO","322110","4","14"
630,"GERENTE DE GRANDES CONTAS (CORPORATE)","253220","5","18"
631,"OPERADOR DE NEGOCIOS","253225","5","18"
632,"CORRETOR DE VALORES,ATIVOS FINANCEIROS,MERCADORIAS E DERIVATIVOS","253305","5","18"
633,"AUDITOR-FISCAL DA RECEITA FEDERAL","254105","5","18"
634,"TECNICO DA RECEITA FEDERAL","254110","5","18"
635,"AUDITOR-FISCAL DA PREVIDENCIA SOCIAL","254205","5","18"
636,"AUDITOR-FISCAL DO TRABALHO","254305","5","18"
637,"AGENTE DE HIGIENE E SEGURANCA","254310","5","18"
638,"FISCAL DE TRIBUTOS ESTADUAL","254405","5","18"
639,"FISCAL DE TRIBUTOS MUNICIPAL","254410","5","18"
640,"TECNICO DE TRIBUTOS ESTADUAL","254415","5","18"
641,"TECNICO DE TRIBUTOS MUNICIPAL","254420","5","18"
642,"ARQUIVISTA PESQUISADOR (JORNALISMO)","261105","5","18"
643,"ASSESSOR DE IMPRENSA","261110","5","18"
644,"DIRETOR DE REDACAO","261115","5","18"
645,"EDITOR","261120","5","18"
646,"JORNALISTA","261125","5","18"
647,"PRODUTOR DE TEXTO","261130","5","18"
648,"REPORTER (EXCLUSIVE RADIO E TELEVISAO)","261135","5","18"
649,"REVISOR","261140","5","18"
650,"BIBLIOTECARIO","261205","5","18"
651,"DOCUMENTALISTA","261210","5","18"
653,"ARQUIVISTA","261305","5","18"
654,"MUSEOLOGO","261310","5","18"
655,"FILOLOGO","261405","5","18"
656,"INTERPRETE","261410","5","18"
657,"LINGUISTA","261415","5","18"
543,"PSICOPEDAGOGO","239425","5","18"
658,"TRADUTOR","261420","5","18"
659,"AUTOR-ROTEIRISTA","261505","4","16"
660,"CRITICO","261510","4","16"
661,"ESCRITOR DE FICCAO","261515","4","16"
662,"ESCRITOR DE NAO FICCAO","261520","4","16"
663,"POETA","261525","4","16"
664,"REDATOR DE TEXTOS TECNICOS","261530","4","16"
665,"EDITOR DE JORNAL","261605","5","18"
666,"EDITOR DE LIVRO","261610","5","18"
667,"EDITOR DE MIDIA ELETRONICA","261615","5","18"
668,"EDITOR DE REVISTA","261620","5","18"
669,"EDITOR DE REVISTA CIENTIFICA","261625","5","18"
670,"ANCORA DE RADIO E TELEVISAO","261705","5","18"
671,"COMENTARISTA DE RADIO E TELEVISAO","261710","5","18"
672,"LOCUTOR DE RADIO E TELEVISAO","261715","5","18"
673,"LOCUTOR PUBLICITARIO DE RADIO E TELEVISAO","261720","5","18"
674,"NARRADOR EM PROGRAMAS DE RADIO E TELEVISAO","261725","5","18"
675,"REPORTER DE RADIO E TELEVISAO","261730","5","18"
676,"FOTOGRAFO","261805","4","16"
677,"FOTOGRAFO PUBLICITARIO","261810","4","16"
678,"FOTOGRAFO RETRATISTA","261815","4","16"
679,"REPOTER FOTOGRAFICO","261820","4","18"
680,"EMPRESARIO DE ESPETACULO","262105","4","18"
681,"PRODUTOR CINEMATOGRAFICO","262110","4","18"
682,"PRODUTOR DE RADIO","262115","4","18"
683,"PRODUTOR DE TEATRO","262120","4","18"
685,"DIRETOR DE CINEMA","262205","4","18"
686,"DIRETOR DE PROGRAMAS DE RADIO","262210","4","18"
687,"DIRETOR DE PROGRAMAS DE TELEVISAO","262215","4","18"
688,"DIRETOR TEATRAL","262220","4","18"
1724,"MONTADOR DE MAQUINAS DE TERRAPLENAGEM","725320","4","18"
689,"CENOGRAFO CARNAVALESCO E FESTAS POPULARES","262305","4","16"
690,"CENOGRAFO DE CINEMA","262310","4","18"
691,"CENOGRAFO DE EVENTOS","262315","4","18"
692,"CENOGRAFO DE TEATRO","262320","4","18"
693,"CENOGRAFO DE TV","262325","4","18"
694,"DIRETOR DE ARTE","262330","4","18"
695,"ARTISTA (ARTES VISUAIS)","262405","4","14"
696,"DESENHISTA INDUSTRIAL (DESIGNER)","262410","5","18"
697,"ATOR","262505","2","7"
698,"COMPOSITOR","262605","2","7"
699,"MUSICO ARRANJADOR","262610","4","14"
700,"MUSICO REGENTE","262615","4","14"
701,"MUSICOLOGO","262620","4","14"
703,"MUSICO INTERPRETE INSTRUMENTISTA","262710","4","14"
705,"BAILARINO (EXCETO DANCAS POPULARES)","262810","4","14"
706,"COREOGRAFO","262815","4","14"
707,"DRAMATURGO DE DANCA","262820","4","14"
708,"ENSAIADOR DE DANCA","262825","4","14"
709,"PROFESSOR DE DANCA","262830","4","16"
710,"DECORADOR DE INTERIORES DE NIVEL SUPERIOR","262905","5","18"
711,"MINISTRO DE CULTO RELIGIOSO","263105","4","18"
714,"TECNICO EM MECATRONICA - AUTOMACAO DA MANUFATURA","300105","4","18"
715,"TECNICO EM MECATRONICA - ROBOTICA","300110","4","18"
716,"TECNICO EM ELETROMECANICA","300305","4","18"
717,"TECNICO DE LABORATORIO INDUSTRIAL","301105","4","18"
719,"TECNICO QUIMICO DE PETROLEO","301115","4","18"
720,"TECNICO DE APOIO A BIOENGENHARIA","301205","4","18"
721,"TECNICO QUIMICO","311105","4","18"
722,"TECNICO DE CELULOSE E PAPEL","311110","4","18"
723,"TECNICO EM CURTIMENTO","311115","4","18"
724,"TECNICO EM PETROQUIMICA","311205","4","18"
725,"TECNICO EM MATERIAIS,PRODUTOS CERAMICOS E VIDROS","311305","4","18"
726,"TECNICO EM BORRACHA","311405","4","18"
727,"TECNICO EM PLASTICO","311410","4","18"
728,"TECNICO DE CONTROLE DE MEIO AMBIENTE","311505","4","18"
729,"TECNICO DE METEOROLOGIA","311510","4","18"
730,"TECNICO DE UTILIDADE (PRODUCAO E DISTRIBUICAO DE VAPOR,GASES,OLEOS,COMBUSTIVEIS,ENERGIA)","311515","4","18"
731,"TECNICO EM TRATAMENTO DE EFLUENTES","311520","4","18"
732,"TECNICO TEXTIL","311605","4","18"
733,"TECNICO TEXTIL (TRATAMENTOS QUIMICOS)","311610","4","18"
734,"TECNICO TEXTIL DE FIACAO","311615","4","18"
735,"TECNICO TEXTIL DE MALHARIA","311620","4","18"
736,"TECNICO TEXTIL DE TECELAGEM","311625","4","18"
737,"COLORISTA DE PAPEL","311705","2","16"
738,"COLORISTA TEXTIL","311710","2","16"
739,"PREPARADOR DE TINTAS","311715","2","18"
740,"PREPARADOR DE TINTAS (FABRICA DE TECIDOS)","311720","2","18"
741,"TINGIDOR DE COUROS E PELES","311725","2","16"
742,"TECNICO DE OBRAS CIVIS","312105","4","18"
743,"TECNICO DE ESTRADAS","312205","4","18"
744,"TECNICO DE SANEAMENTO","312210","4","18"
745,"TECNICO EM AGRIMENSURA","312305","4","18"
746,"TECNICO EM GEODESIA E CARTOGRAFIA","312310","4","18"
747,"TECNICO EM HIDROGRAFIA","312315","4","18"
748,"TOPOGRAFO","312320","4","18"
749,"ELETROTECNICO","313105","4","18"
751,"ELETROTENICO NA FABRICACAO,MONTAGEM E INSTALACAO DE MAQUINAS E EQUIPAMENTOS","313115","4","18"
752,"TECNICO DE MANUTENCAO ELETRICA","313120","4","18"
